INFO:     Started server process [1238]
INFO:     Waiting for application startup.
INFO:httpx:HTTP Request: POST http://localhost:8000/nodes/register "HTTP/1.1 200 OK"
INFO:node.base:[bob-19] Registered → node_id=983477b0
INFO:node.base:[bob-19] Started  node_id=983477b0 role=receiver
INFO:     Application startup complete.
INFO:     Uvicorn running on http://0.0.0.0:8219 (Press CTRL+C to quit)
INFO:     127.0.0.1:59880 - "POST /webhook HTTP/1.1" 200 OK
INFO:httpx:HTTP Request: POST http://localhost:8000/sessions/55009606-c7e1-4014-ace1-5631f6f57b7e/join "HTTP/1.1 200 OK"
INFO:node.base:[bob-19] Joined session=55009606 qkdl=http://localhost:9053
INFO:bob:[Bob] Joined session=55009606 n_qubits=1024 qkdl=http://localhost:9053
INFO:bob:[Bob] Receive loop started session=55009606 target=1024 qkdl=http://localhost:9053 deadline_s=8222
INFO:httpx:HTTP Request: GET http://localhost:9053/qubit/receive/55009606-c7e1-4014-ace1-5631f6f57b7e "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9053/qubit/receive/55009606-c7e1-4014-ace1-5631f6f57b7e "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9053/qubit/receive/55009606-c7e1-4014-ace1-5631f6f57b7e "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9053/qubit/receive/55009606-c7e1-4014-ace1-5631f6f57b7e "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9053/qubit/receive/55009606-c7e1-4014-ace1-5631f6f57b7e "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9053/qubit/receive/55009606-c7e1-4014-ace1-5631f6f57b7e "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9053/qubit/receive/55009606-c7e1-4014-ace1-5631f6f57b7e "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9053/qubit/receive/55009606-c7e1-4014-ace1-5631f6f57b7e "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9053/qubit/receive/55009606-c7e1-4014-ace1-5631f6f57b7e "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9053/qubit/receive/55009606-c7e1-4014-ace1-5631f6f57b7e "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9053/qubit/receive/55009606-c7e1-4014-ace1-5631f6f57b7e "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9053/qubit/receive/55009606-c7e1-4014-ace1-5631f6f57b7e "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9053/qubit/receive/55009606-c7e1-4014-ace1-5631f6f57b7e "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9053/qubit/receive/55009606-c7e1-4014-ace1-5631f6f57b7e "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9053/qubit/receive/55009606-c7e1-4014-ace1-5631f6f57b7e "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9053/qubit/receive/55009606-c7e1-4014-ace1-5631f6f57b7e "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9053/qubit/receive/55009606-c7e1-4014-ace1-5631f6f57b7e "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9053/qubit/receive/55009606-c7e1-4014-ace1-5631f6f57b7e "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9053/qubit/receive/55009606-c7e1-4014-ace1-5631f6f57b7e "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9053/qubit/receive/55009606-c7e1-4014-ace1-5631f6f57b7e "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9053/qubit/receive/55009606-c7e1-4014-ace1-5631f6f57b7e "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9053/qubit/receive/55009606-c7e1-4014-ace1-5631f6f57b7e "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9053/qubit/receive/55009606-c7e1-4014-ace1-5631f6f57b7e "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9053/qubit/receive/55009606-c7e1-4014-ace1-5631f6f57b7e "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9053/qubit/receive/55009606-c7e1-4014-ace1-5631f6f57b7e "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9053/qubit/receive/55009606-c7e1-4014-ace1-5631f6f57b7e "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9053/qubit/receive/55009606-c7e1-4014-ace1-5631f6f57b7e "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9053/qubit/receive/55009606-c7e1-4014-ace1-5631f6f57b7e "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9053/qubit/receive/55009606-c7e1-4014-ace1-5631f6f57b7e "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9053/qubit/receive/55009606-c7e1-4014-ace1-5631f6f57b7e "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9053/qubit/receive/55009606-c7e1-4014-ace1-5631f6f57b7e "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9053/qubit/receive/55009606-c7e1-4014-ace1-5631f6f57b7e "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9053/qubit/receive/55009606-c7e1-4014-ace1-5631f6f57b7e "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9053/qubit/receive/55009606-c7e1-4014-ace1-5631f6f57b7e "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9053/qubit/receive/55009606-c7e1-4014-ace1-5631f6f57b7e "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9053/qubit/receive/55009606-c7e1-4014-ace1-5631f6f57b7e "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9053/qubit/receive/55009606-c7e1-4014-ace1-5631f6f57b7e "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9053/qubit/receive/55009606-c7e1-4014-ace1-5631f6f57b7e "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9053/qubit/receive/55009606-c7e1-4014-ace1-5631f6f57b7e "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9053/qubit/receive/55009606-c7e1-4014-ace1-5631f6f57b7e "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9053/qubit/receive/55009606-c7e1-4014-ace1-5631f6f57b7e "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9053/qubit/receive/55009606-c7e1-4014-ace1-5631f6f57b7e "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9053/qubit/receive/55009606-c7e1-4014-ace1-5631f6f57b7e "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9053/qubit/receive/55009606-c7e1-4014-ace1-5631f6f57b7e "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9053/qubit/receive/55009606-c7e1-4014-ace1-5631f6f57b7e "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9053/qubit/receive/55009606-c7e1-4014-ace1-5631f6f57b7e "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9053/qubit/receive/55009606-c7e1-4014-ace1-5631f6f57b7e "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9053/qubit/receive/55009606-c7e1-4014-ace1-5631f6f57b7e "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9053/qubit/receive/55009606-c7e1-4014-ace1-5631f6f57b7e "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9053/qubit/receive/55009606-c7e1-4014-ace1-5631f6f57b7e "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9053/qubit/receive/55009606-c7e1-4014-ace1-5631f6f57b7e "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9053/qubit/receive/55009606-c7e1-4014-ace1-5631f6f57b7e "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9053/qubit/receive/55009606-c7e1-4014-ace1-5631f6f57b7e "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9053/qubit/receive/55009606-c7e1-4014-ace1-5631f6f57b7e "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9053/qubit/receive/55009606-c7e1-4014-ace1-5631f6f57b7e "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9053/qubit/receive/55009606-c7e1-4014-ace1-5631f6f57b7e "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9053/qubit/receive/55009606-c7e1-4014-ace1-5631f6f57b7e "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9053/qubit/receive/55009606-c7e1-4014-ace1-5631f6f57b7e "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9053/qubit/receive/55009606-c7e1-4014-ace1-5631f6f57b7e "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9053/qubit/receive/55009606-c7e1-4014-ace1-5631f6f57b7e "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9053/qubit/receive/55009606-c7e1-4014-ace1-5631f6f57b7e "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9053/qubit/receive/55009606-c7e1-4014-ace1-5631f6f57b7e "HTTP/1.1 200 OK"
