INFO:     Started server process [1166]
INFO:     Waiting for application startup.
INFO:httpx:HTTP Request: POST http://localhost:8000/nodes/register "HTTP/1.1 200 OK"
INFO:node.base:[bob-12] Registered → node_id=8cdf21a7
INFO:node.base:[bob-12] Started  node_id=8cdf21a7 role=receiver
INFO:     Application startup complete.
INFO:     Uvicorn running on http://0.0.0.0:8212 (Press CTRL+C to quit)
INFO:     127.0.0.1:35430 - "POST /webhook HTTP/1.1" 200 OK
INFO:httpx:HTTP Request: POST http://localhost:8000/sessions/6bab6e4f-7b9e-4e7d-9966-946e759f2b1f/join "HTTP/1.1 200 OK"
INFO:node.base:[bob-12] Joined session=6bab6e4f qkdl=http://localhost:8063
INFO:bob:[Bob] Joined session=6bab6e4f n_qubits=1024 qkdl=http://localhost:8063
INFO:bob:[Bob] Receive loop started session=6bab6e4f target=1024 qkdl=http://localhost:8063 deadline_s=8222
INFO:httpx:HTTP Request: GET http://localhost:8063/qubit/receive/6bab6e4f-7b9e-4e7d-9966-946e759f2b1f "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8063/qubit/receive/6bab6e4f-7b9e-4e7d-9966-946e759f2b1f "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8063/qubit/receive/6bab6e4f-7b9e-4e7d-9966-946e759f2b1f "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8063/qubit/receive/6bab6e4f-7b9e-4e7d-9966-946e759f2b1f "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8063/qubit/receive/6bab6e4f-7b9e-4e7d-9966-946e759f2b1f "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8063/qubit/receive/6bab6e4f-7b9e-4e7d-9966-946e759f2b1f "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8063/qubit/receive/6bab6e4f-7b9e-4e7d-9966-946e759f2b1f "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8063/qubit/receive/6bab6e4f-7b9e-4e7d-9966-946e759f2b1f "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8063/qubit/receive/6bab6e4f-7b9e-4e7d-9966-946e759f2b1f "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8063/qubit/receive/6bab6e4f-7b9e-4e7d-9966-946e759f2b1f "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8063/qubit/receive/6bab6e4f-7b9e-4e7d-9966-946e759f2b1f "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8063/qubit/receive/6bab6e4f-7b9e-4e7d-9966-946e759f2b1f "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8063/qubit/receive/6bab6e4f-7b9e-4e7d-9966-946e759f2b1f "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8063/qubit/receive/6bab6e4f-7b9e-4e7d-9966-946e759f2b1f "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8063/qubit/receive/6bab6e4f-7b9e-4e7d-9966-946e759f2b1f "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8063/qubit/receive/6bab6e4f-7b9e-4e7d-9966-946e759f2b1f "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8063/qubit/receive/6bab6e4f-7b9e-4e7d-9966-946e759f2b1f "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8063/qubit/receive/6bab6e4f-7b9e-4e7d-9966-946e759f2b1f "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8063/qubit/receive/6bab6e4f-7b9e-4e7d-9966-946e759f2b1f "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8063/qubit/receive/6bab6e4f-7b9e-4e7d-9966-946e759f2b1f "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8063/qubit/receive/6bab6e4f-7b9e-4e7d-9966-946e759f2b1f "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8063/qubit/receive/6bab6e4f-7b9e-4e7d-9966-946e759f2b1f "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8063/qubit/receive/6bab6e4f-7b9e-4e7d-9966-946e759f2b1f "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8063/qubit/receive/6bab6e4f-7b9e-4e7d-9966-946e759f2b1f "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8063/qubit/receive/6bab6e4f-7b9e-4e7d-9966-946e759f2b1f "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8063/qubit/receive/6bab6e4f-7b9e-4e7d-9966-946e759f2b1f "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8063/qubit/receive/6bab6e4f-7b9e-4e7d-9966-946e759f2b1f "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8063/qubit/receive/6bab6e4f-7b9e-4e7d-9966-946e759f2b1f "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8063/qubit/receive/6bab6e4f-7b9e-4e7d-9966-946e759f2b1f "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8063/qubit/receive/6bab6e4f-7b9e-4e7d-9966-946e759f2b1f "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8063/qubit/receive/6bab6e4f-7b9e-4e7d-9966-946e759f2b1f "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8063/qubit/receive/6bab6e4f-7b9e-4e7d-9966-946e759f2b1f "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8063/qubit/receive/6bab6e4f-7b9e-4e7d-9966-946e759f2b1f "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8063/qubit/receive/6bab6e4f-7b9e-4e7d-9966-946e759f2b1f "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8063/qubit/receive/6bab6e4f-7b9e-4e7d-9966-946e759f2b1f "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8063/qubit/receive/6bab6e4f-7b9e-4e7d-9966-946e759f2b1f "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8063/qubit/receive/6bab6e4f-7b9e-4e7d-9966-946e759f2b1f "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8063/qubit/receive/6bab6e4f-7b9e-4e7d-9966-946e759f2b1f "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8063/qubit/receive/6bab6e4f-7b9e-4e7d-9966-946e759f2b1f "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8063/qubit/receive/6bab6e4f-7b9e-4e7d-9966-946e759f2b1f "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8063/qubit/receive/6bab6e4f-7b9e-4e7d-9966-946e759f2b1f "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8063/qubit/receive/6bab6e4f-7b9e-4e7d-9966-946e759f2b1f "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8063/qubit/receive/6bab6e4f-7b9e-4e7d-9966-946e759f2b1f "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8063/qubit/receive/6bab6e4f-7b9e-4e7d-9966-946e759f2b1f "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8063/qubit/receive/6bab6e4f-7b9e-4e7d-9966-946e759f2b1f "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8063/qubit/receive/6bab6e4f-7b9e-4e7d-9966-946e759f2b1f "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8063/qubit/receive/6bab6e4f-7b9e-4e7d-9966-946e759f2b1f "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8063/qubit/receive/6bab6e4f-7b9e-4e7d-9966-946e759f2b1f "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8063/qubit/receive/6bab6e4f-7b9e-4e7d-9966-946e759f2b1f "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8063/qubit/receive/6bab6e4f-7b9e-4e7d-9966-946e759f2b1f "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8063/qubit/receive/6bab6e4f-7b9e-4e7d-9966-946e759f2b1f "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8063/qubit/receive/6bab6e4f-7b9e-4e7d-9966-946e759f2b1f "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8063/qubit/receive/6bab6e4f-7b9e-4e7d-9966-946e759f2b1f "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8063/qubit/receive/6bab6e4f-7b9e-4e7d-9966-946e759f2b1f "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8063/qubit/receive/6bab6e4f-7b9e-4e7d-9966-946e759f2b1f "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8063/qubit/receive/6bab6e4f-7b9e-4e7d-9966-946e759f2b1f "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8063/qubit/receive/6bab6e4f-7b9e-4e7d-9966-946e759f2b1f "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8063/qubit/receive/6bab6e4f-7b9e-4e7d-9966-946e759f2b1f "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8063/qubit/receive/6bab6e4f-7b9e-4e7d-9966-946e759f2b1f "HTTP/1.1 200 OK"
