INFO:     Started server process [1156]
INFO:     Waiting for application startup.
INFO:httpx:HTTP Request: POST http://localhost:8000/nodes/register "HTTP/1.1 200 OK"
INFO:node.base:[bob-11] Registered → node_id=6c7a369a
INFO:node.base:[bob-11] Started  node_id=6c7a369a role=receiver
INFO:     Application startup complete.
INFO:     Uvicorn running on http://0.0.0.0:8211 (Press CTRL+C to quit)
INFO:     127.0.0.1:45702 - "POST /webhook HTTP/1.1" 200 OK
INFO:httpx:HTTP Request: POST http://localhost:8000/sessions/000ed297-97d4-4e6a-9b14-ca1d5e408adb/join "HTTP/1.1 200 OK"
INFO:node.base:[bob-11] Joined session=000ed297 qkdl=http://localhost:9023
INFO:bob:[Bob] Joined session=000ed297 n_qubits=1024 qkdl=http://localhost:9023
INFO:bob:[Bob] Receive loop started session=000ed297 target=1024 qkdl=http://localhost:9023 deadline_s=8222
INFO:httpx:HTTP Request: GET http://localhost:9023/qubit/receive/000ed297-97d4-4e6a-9b14-ca1d5e408adb "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9023/qubit/receive/000ed297-97d4-4e6a-9b14-ca1d5e408adb "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9023/qubit/receive/000ed297-97d4-4e6a-9b14-ca1d5e408adb "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9023/qubit/receive/000ed297-97d4-4e6a-9b14-ca1d5e408adb "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9023/qubit/receive/000ed297-97d4-4e6a-9b14-ca1d5e408adb "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9023/qubit/receive/000ed297-97d4-4e6a-9b14-ca1d5e408adb "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9023/qubit/receive/000ed297-97d4-4e6a-9b14-ca1d5e408adb "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9023/qubit/receive/000ed297-97d4-4e6a-9b14-ca1d5e408adb "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9023/qubit/receive/000ed297-97d4-4e6a-9b14-ca1d5e408adb "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9023/qubit/receive/000ed297-97d4-4e6a-9b14-ca1d5e408adb "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9023/qubit/receive/000ed297-97d4-4e6a-9b14-ca1d5e408adb "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9023/qubit/receive/000ed297-97d4-4e6a-9b14-ca1d5e408adb "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9023/qubit/receive/000ed297-97d4-4e6a-9b14-ca1d5e408adb "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9023/qubit/receive/000ed297-97d4-4e6a-9b14-ca1d5e408adb "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9023/qubit/receive/000ed297-97d4-4e6a-9b14-ca1d5e408adb "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9023/qubit/receive/000ed297-97d4-4e6a-9b14-ca1d5e408adb "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9023/qubit/receive/000ed297-97d4-4e6a-9b14-ca1d5e408adb "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9023/qubit/receive/000ed297-97d4-4e6a-9b14-ca1d5e408adb "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9023/qubit/receive/000ed297-97d4-4e6a-9b14-ca1d5e408adb "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9023/qubit/receive/000ed297-97d4-4e6a-9b14-ca1d5e408adb "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9023/qubit/receive/000ed297-97d4-4e6a-9b14-ca1d5e408adb "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9023/qubit/receive/000ed297-97d4-4e6a-9b14-ca1d5e408adb "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9023/qubit/receive/000ed297-97d4-4e6a-9b14-ca1d5e408adb "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9023/qubit/receive/000ed297-97d4-4e6a-9b14-ca1d5e408adb "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9023/qubit/receive/000ed297-97d4-4e6a-9b14-ca1d5e408adb "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9023/qubit/receive/000ed297-97d4-4e6a-9b14-ca1d5e408adb "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9023/qubit/receive/000ed297-97d4-4e6a-9b14-ca1d5e408adb "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9023/qubit/receive/000ed297-97d4-4e6a-9b14-ca1d5e408adb "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9023/qubit/receive/000ed297-97d4-4e6a-9b14-ca1d5e408adb "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9023/qubit/receive/000ed297-97d4-4e6a-9b14-ca1d5e408adb "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9023/qubit/receive/000ed297-97d4-4e6a-9b14-ca1d5e408adb "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9023/qubit/receive/000ed297-97d4-4e6a-9b14-ca1d5e408adb "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9023/qubit/receive/000ed297-97d4-4e6a-9b14-ca1d5e408adb "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9023/qubit/receive/000ed297-97d4-4e6a-9b14-ca1d5e408adb "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9023/qubit/receive/000ed297-97d4-4e6a-9b14-ca1d5e408adb "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9023/qubit/receive/000ed297-97d4-4e6a-9b14-ca1d5e408adb "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9023/qubit/receive/000ed297-97d4-4e6a-9b14-ca1d5e408adb "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9023/qubit/receive/000ed297-97d4-4e6a-9b14-ca1d5e408adb "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9023/qubit/receive/000ed297-97d4-4e6a-9b14-ca1d5e408adb "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9023/qubit/receive/000ed297-97d4-4e6a-9b14-ca1d5e408adb "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9023/qubit/receive/000ed297-97d4-4e6a-9b14-ca1d5e408adb "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9023/qubit/receive/000ed297-97d4-4e6a-9b14-ca1d5e408adb "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9023/qubit/receive/000ed297-97d4-4e6a-9b14-ca1d5e408adb "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9023/qubit/receive/000ed297-97d4-4e6a-9b14-ca1d5e408adb "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9023/qubit/receive/000ed297-97d4-4e6a-9b14-ca1d5e408adb "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9023/qubit/receive/000ed297-97d4-4e6a-9b14-ca1d5e408adb "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9023/qubit/receive/000ed297-97d4-4e6a-9b14-ca1d5e408adb "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9023/qubit/receive/000ed297-97d4-4e6a-9b14-ca1d5e408adb "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9023/qubit/receive/000ed297-97d4-4e6a-9b14-ca1d5e408adb "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9023/qubit/receive/000ed297-97d4-4e6a-9b14-ca1d5e408adb "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9023/qubit/receive/000ed297-97d4-4e6a-9b14-ca1d5e408adb "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9023/qubit/receive/000ed297-97d4-4e6a-9b14-ca1d5e408adb "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9023/qubit/receive/000ed297-97d4-4e6a-9b14-ca1d5e408adb "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9023/qubit/receive/000ed297-97d4-4e6a-9b14-ca1d5e408adb "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9023/qubit/receive/000ed297-97d4-4e6a-9b14-ca1d5e408adb "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9023/qubit/receive/000ed297-97d4-4e6a-9b14-ca1d5e408adb "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9023/qubit/receive/000ed297-97d4-4e6a-9b14-ca1d5e408adb "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9023/qubit/receive/000ed297-97d4-4e6a-9b14-ca1d5e408adb "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9023/qubit/receive/000ed297-97d4-4e6a-9b14-ca1d5e408adb "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:9023/qubit/receive/000ed297-97d4-4e6a-9b14-ca1d5e408adb "HTTP/1.1 200 OK"
